Hylak_id,Lake_area,glacier_lake_id,rgi_name,area0_km2,lat,lon
1215471,0.51,34889,Scandinavia,0.404447220833113,66.7623,14.6478
928579,0.76,4569,Western Canada and USA,0.940264814270916,51.4107,-116.23
493174,0.25,24038,Arctic Canada South,0.267730092844236,64.0578,-65.6476
825713,0.6,2428,Western Canada and USA,0.510293004941902,54.567,-121.088
176662,1.17,93568,South Asia East,1.802420463230066,28.2731,90.737
1287455,0.73,106733,Scandinavia,0.857500805387961,60.0692,7.08021
1269614,0.17,33542,Scandinavia,0.114461314137963,62.2157,6.68274
1289202,0.39,106949,Scandinavia,0.41591213640107,59.8757,6.9633
1266642,0.34,107965,Scandinavia,0.386795048178851,62.4567,7.19903
732629,0.34,26224,Alaska,0.498510035004404,57.5623,-153.137
480991,0.15,23628,Arctic Canada South,0.147631759908877,64.3539,-65.9458
851385,0.25,2673,Western Canada and USA,0.207985331307673,53.8765,-120.226
737022,0.23,10102,Western Canada and USA,0.228278857934334,57.4172,-126.652
1267961,0.23,108127,Scandinavia,0.291509460137887,62.3484,8.31925
1217761,0.78,34909,Scandinavia,0.72319112282837,66.5596,14.8452
1352634,0.35,17691,Central Europe,0.392030329958801,46.773,8.35631
943706,0.53,4702,Western Canada and USA,0.647572463079643,50.864,-115.606
1185858,0.27,109611,Scandinavia,0.52650671470534,68.8608,18.7555
888007,0.3,2654,Western Canada and USA,0.267599255097585,52.7304,-120.276
1080003,0.52,9766,Low Latitudes,0.51557262434743,-1.70275,-78.4279
960641,0.4,6494,Western Canada and USA,0.393809154879943,50.1595,-122.815
481740,0.2,24377,Arctic Canada South,0.190998348424783,64.3354,-65.3341
583422,0.79,32699,Alaska,2.3820129157891,61.6622,-146.865
119394,2.69,105235,Low Latitudes,3.231088055023819,-11.368,-76.3458
1272446,0.46,34104,Scandinavia,0.381548167606858,61.965,7.68992
1382127,0.18,91734,South Asia East,0.223483183988527,27.8704,89.8425
611491,0.74,26525,Alaska,1.346669232017588,60.9183,-144.774
623650,0.24,26514,Alaska,0.712580239805642,60.6034,-144.892
1209229,0.27,35008,Scandinavia,0.234607106847218,67.3887,16.0762
1289107,0.66,106828,Scandinavia,0.711534501952154,59.8847,7.06118
751557,0.39,30608,Alaska,0.379183704333132,56.9245,-131.851
671091,0.22,30158,Alaska,0.260683018327322,59.3997,-134.486
541811,0.37,8536,Western Canada and USA,0.33670858769775,62.7832,-127.633
1187644,0.32,109627,Scandinavia,0.488745478799394,68.774,19.2363
1373894,0.81,90289,Central Asia,0.815774194525993,33.0184,92.2629
1275389,0.23,33562,Scandinavia,0.149502182779592,61.6659,6.77059
1217279,0.2,108811,Scandinavia,0.242043779717351,66.6031,14.8731
1168463,0.16,35683,Scandinavia,0.133918643993038,69.9491,21.4159
1275797,0.24,34519,Scandinavia,0.217296533832179,61.6227,8.48567
57540,2.93,31200,Alaska,1.387784127861529,60.944,-144.752
631889,0.89,27305,Alaska,1.413956138506431,60.3829,-142.526
1290235,0.4,106937,Scandinavia,0.465257388194345,59.766,7.03522
66032,1.63,31245,Alaska,4.623213596283139,58.7701,-134.612
119354,2.38,9772,Low Latitudes,1.898877663016842,-11.0974,-76.0463
140877,1.15,34992,Scandinavia,1.324288103779556,67.3973,16.0251
1262433,0.29,108262,Scandinavia,0.352570612677477,62.7732,9.34546
123399,3.81,33311,Southern Andes,5.491868740529378,-47.4829,-73.2633
1267378,0.48,34433,Scandinavia,0.487963633442318,62.3935,8.17831
123523,3.83,14341,Southern Andes,4.407046192102625,-48.466,-72.2545
1381470,0.26,92120,South Asia East,0.553663999912688,28.3473,86.2258
1380751,0.41,95771,South Asia East,0.392471967384842,28.8764,97.3554
140066,1.51,109042,Scandinavia,1.608456127794372,67.7773,16.2696
5047,30.2,28905,Alaska,46.1408216272,59.021,-138.082
1281308,0.32,107349,Scandinavia,0.36311035591554,60.8665,6.87912
1267024,0.22,34389,Scandinavia,0.198704466272378,62.428,8.10534
1196715,0.52,109392,Scandinavia,0.598385637200607,68.2938,18.0977
1274186,0.26,34152,Scandinavia,0.217839636252876,61.7876,7.75995
561551,0.41,8470,Western Canada and USA,0.378061269896958,62.2441,-127.961
52085,2.93,23144,Arctic Canada South,3.168077724269799,62.4805,-66.8216
484869,0.81,23884,Arctic Canada South,0.940127989051109,64.258,-65.7452
1276023,0.17,107868,Scandinavia,0.190074861873825,61.6008,8.7049
88408,2.07,7673,Western Canada and USA,2.010606054513812,53.2754,-127.107
1283071,0.32,33979,Scandinavia,0.176573722983626,60.6274,7.55075
1040330,0.4,1428,Western Canada and USA,0.381694294539561,45.1166,-109.914
674949,0.27,110017,Arctic Canada South,0.33576953350931,59.2939,-64.4913
1288852,0.59,106846,Scandinavia,1.147438154197075,59.9107,7.0783
1277602,0.45,107943,Scandinavia,0.490779119468451,61.3817,8.47702
1381763,0.46,91673,South Asia East,0.486498826159009,28.1379,89.5346
897300,0.47,3611,Western Canada and USA,0.520524608387631,52.4503,-118.096
735733,0.4,100733,Alaska,0.452848632233946,57.4591,-153.143
215394,0.3,18421,Arctic Canada South,0.330765429107627,70.9804,-74.6178
1381916,0.23,93632,South Asia East,0.152549302347049,28.0171,90.9292
1093189,0.56,105928,Low Latitudes,0.678179168896356,-13.8879,-70.3212
1058860,0.44,281,Western Canada and USA,0.593755441728468,37.5391,-118.883
1286641,0.82,33476,Scandinavia,0.590482513106573,60.1711,6.39375
1272266,0.37,107578,Scandinavia,1.006729958662629,61.992,7.04172
1379686,0.56,94683,Central Asia,0.869881347626558,29.5457,94.965
1089174,0.8,8716,Low Latitudes,0.871464776249295,-8.86482,-77.7501
674700,0.33,29828,Alaska,0.340476046531925,59.3007,-135.268
1381390,0.28,95440,South Asia East,0.298394550787026,28.4249,96.8727
1286723,0.24,106649,Scandinavia,0.32292127220878,60.1625,6.925
10642,12.27,15384,Southern Andes,20.0378425184,-47.2942,-73.1766
615613,0.27,32851,Alaska,17.6951532711,60.8109,-142.768
890178,0.26,3461,Western Canada and USA,0.247819215769294,52.6625,-118.394
499243,0.22,110397,Arctic Canada South,0.293034912940678,63.8997,-64.9839
1162493,0.14,109853,Scandinavia,0.200771724920826,70.4324,23.3557
480652,0.64,23515,Arctic Canada South,2.012647105063244,64.3712,-66.0784
1089213,0.48,8739,Low Latitudes,0.507672882021995,-8.92854,-77.6577
4491,13.33,26103,Alaska,13.4729271229,60.7873,-153.943
842961,0.87,2443,Western Canada and USA,0.779756145575001,54.1126,-121.013
464505,0.17,24133,Arctic Canada South,0.183281106433372,64.7272,-65.5827
1211655,0.43,109126,Scandinavia,0.496815410478455,67.1444,16.5252
494563,0.24,23810,Arctic Canada South,0.247571522273189,64.0221,-65.8232
1380652,0.25,95737,South Asia East,0.263045487552745,28.9471,97.3205
1267819,0.21,108103,Scandinavia,0.293920850795886,62.3588,8.31374
1275819,0.73,107862,Scandinavia,0.821559892299836,61.6244,8.59892
561161,0.48,23182,Arctic Canada South,0.621684696519886,62.2589,-66.7903
156534,2.9,33625,Scandinavia,2.49011197570251,60.1699,6.86694
141372,1.35,35097,Scandinavia,1.970288270909032,67.102,16.3862
666981,0.42,30077,Alaska,0.432012380254936,59.5086,-134.723
123526,4.41,15387,Southern Andes,4.916311871235952,-48.4708,-72.6471
1381363,0.4,91936,South Asia East,0.447014803111042,28.4677,85.519
4810,10.8,31250,Alaska,10.9341221612,59.8083,-136.496
515121,0.2,24753,Arctic Canada South,0.400203034295948,63.4836,-64.7352
1200475,0.24,35347,Scandinavia,0.221910584695064,68.063,18.1335
1381394,0.48,95818,South Asia East,0.466249960463802,28.4123,97.4656
282054,0.31,20355,Arctic Canada South,0.345704430870073,68.8795,-70.0347
167837,8.13,99713,North Asia,9.738180174715948,49.0505,87.5742
1276579,0.25,34498,Scandinavia,0.245906034514469,61.5208,8.38492
140498,2.26,35021,Scandinavia,2.182635651448219,67.5962,16.0968
1263493,0.35,108163,Scandinavia,0.51922944457796,62.6921,8.29654
561638,0.2,23286,Arctic Canada South,0.227613213822835,62.2409,-66.661
1382107,0.53,93025,South Asia East,0.602230470916015,27.8781,89.3122
1269854,0.25,34240,Scandinavia,0.269515117592829,62.196,7.91305
1274247,0.31,33385,Scandinavia,0.333280346180576,61.7748,5.5981
1380484,0.26,95180,South Asia East,0.277772588516164,29.0772,96.2319
1287927,0.2,106725,Scandinavia,0.289535903356707,60.0143,6.96215
532475,0.4,32624,Alaska,0.188282449877874,63.0121,-150.17
517240,0.73,8269,Western Canada and USA,0.777177950511803,63.4216,-130.222
1089481,0.48,8860,Low Latitudes,0.604453856096301,-9.52291,-77.3426
495801,0.48,24192,Arctic Canada South,1.528342779468042,63.989,-65.5547
686599,0.65,29454,Alaska,2.471693054378837,58.9671,-136.232
493560,0.27,24096,Arctic Canada South,0.309617957669745,64.0441,-65.6153
497807,0.16,23656,Arctic Canada South,0.188994059469644,63.9399,-65.9287
1269493,0.23,107488,Scandinavia,0.336740468264059,62.2247,6.37771
1265917,0.28,107961,Scandinavia,0.344199683825432,62.5167,7.23005
1272348,0.26,33948,Scandinavia,0.253261600974238,61.9798,7.50628
83034,1.0,2441,Western Canada and USA,0.884584849801113,54.4387,-121.008
1381689,0.44,92659,South Asia East,0.567144910532257,28.195,87.6406
140910,2.76,34976,Scandinavia,2.245173021738327,67.3726,15.9395
1375846,0.75,94620,Central Asia,0.927703042765085,31.736,94.7258
157283,6.38,106888,Scandinavia,7.226951675581999,59.8342,7.14148
1382116,0.33,93166,South Asia East,0.443925363740749,27.8763,90.2072
156916,1.72,33585,Scandinavia,1.600064872050447,59.9747,6.82983
936724,0.57,6363,Western Canada and USA,0.690918178867585,51.1181,-123.171
1277612,0.16,35783,Scandinavia,0.194857981670753,61.3762,8.10411
1171961,0.17,35698,Scandinavia,0.14730063873803,69.6663,21.5475
142540,3.03,34803,Scandinavia,3.133225707408983,66.5177,14.0571
1040939,0.33,1893,Western Canada and USA,0.377764593047205,45.0385,-109.513
1261131,0.17,108293,Scandinavia,0.936687912521602,62.8794,9.08097
486974,0.3,24076,Arctic Canada South,0.296424195554284,64.209,-65.6257
1210926,0.47,35139,Scandinavia,0.416915907705086,67.2242,16.9331
477661,0.19,23548,Arctic Canada South,0.156931022465862,64.4306,-66.011
1166266,0.29,35745,Scandinavia,0.380135885376713,70.1352,21.9723
1268866,0.26,34083,Scandinavia,0.21142529392133,62.278,7.68629
58093,1.69,32993,Alaska,3.757660177630418,60.8092,-138.55
1186108,0.16,109612,Scandinavia,0.285920546857024,68.8463,18.7928
1274668,0.18,34011,Scandinavia,0.135954483221635,61.7353,7.5997
1265656,0.25,108225,Scandinavia,0.267898806618488,62.5357,8.72922
317959,0.43,110699,Arctic Canada South,0.911163972702214,67.8493,-67.6802
1378664,0.84,94530,Central Asia,0.991823348923276,30.1165,94.1882
1186053,0.63,109472,Scandinavia,0.735191664958798,68.8427,17.6894
1287892,0.23,33504,Scandinavia,0.23300028402371,60.0144,6.48943
505407,0.47,110338,Arctic Canada South,0.543917483504547,63.735,-64.9493
883407,0.4,10451,Western Canada and USA,0.793610107447628,52.8738,-119.764
677424,0.87,24830,Arctic Canada South,1.117239858202891,59.2251,-64.3109
1111491,0.12,15010,Southern Andes,0.123504374519031,-36.6307,-71.2202
1271164,0.33,107524,Scandinavia,0.389204284232919,62.0879,6.67453
1275498,0.27,107456,Scandinavia,2.270912848395555,61.6669,6.19087
173752,1.55,86143,Central Asia,1.750307450942507,37.61,72.8114
1261007,0.19,108296,Scandinavia,0.450798003052297,62.8842,9.31364
1380246,0.46,95195,South Asia East,0.62286630794351,29.2228,96.2793
1353846,0.71,17656,Central Europe,1.172789309507121,46.4981,7.72634
619134,0.45,29155,Alaska,0.426994764177711,60.7177,-137.021
664635,0.16,110177,Arctic Canada South,0.313483441737934,59.5691,-64.2216
1166343,0.29,35739,Scandinavia,0.330980232692064,70.1302,21.8353
1178687,0.17,109779,Scandinavia,0.32774380499037,69.2425,20.3574
176365,1.02,95035,South Asia East,0.948233201315082,29.3721,95.8731
1206119,0.28,109067,Scandinavia,0.898503345393513,67.652,16.1406
60603,2.9,101523,Alaska,3.769697335857375,60.1367,-135.922
1268562,0.21,34658,Scandinavia,0.205828057241378,62.3004,9.1545
1271436,0.29,33905,Scandinavia,0.219657646439645,62.066,7.45764
69433,1.18,30343,Alaska,1.200345122914077,57.8884,-133.478
1381897,0.72,93315,South Asia East,0.931005798231239,28.0369,90.364
497378,0.2,24664,Arctic Canada South,0.212254781541771,63.9487,-64.8394
90881,4.57,3521,Western Canada and USA,4.455327755981598,52.6999,-118.272
1210909,0.48,109148,Scandinavia,0.551790714561341,67.2327,17.2653
10650,12.82,14404,Southern Andes,13.396790144,-47.9536,-72.1992
1277081,0.86,33502,Scandinavia,0.83067834076297,61.4465,6.47916
1267096,0.77,108094,Scandinavia,0.944805096540667,62.4162,8.14933
606422,0.38,28803,Alaska,0.348479258042128,61.0527,-139.772
1271732,0.21,34347,Scandinavia,0.206375681646911,62.035,8.04274
1267666,0.33,108337,Scandinavia,0.394433208141594,62.3663,8.96868
1282885,0.51,107240,Scandinavia,0.651047831459135,60.6501,7.6422
485887,0.67,24187,Arctic Canada South,0.698833053494747,64.2301,-65.5184
1268277,0.61,34201,Scandinavia,0.570601086754338,62.3241,7.86092
218141,0.44,18738,Arctic Canada South,0.428979879078482,70.8499,-73.8393
153727,1.35,33384,Scandinavia,0.923090473987917,61.7505,5.56557
56856,1.05,31227,Alaska,5.795857149042476,61.0954,-141.875
138957,2.22,35245,Scandinavia,2.051505886352019,68.1093,17.6895
1377876,0.77,94903,South Asia East,1.055849744515485,30.6018,95.1816
1378734,0.43,90914,South Asia East,0.563140730423712,30.0671,82.1268
1287496,0.28,106711,Scandinavia,0.31691006035517,60.0663,6.80062
1195077,0.23,109426,Scandinavia,0.362371189026159,68.3826,18.3417
496922,0.23,24122,Arctic Canada South,0.22437411855381,63.9651,-65.5929
315065,0.16,21151,Arctic Canada South,0.178982216603156,67.9179,-67.2977
1232288,0.21,108610,Scandinavia,0.241805117242491,65.2241,14.1081
895182,0.3,2879,Western Canada and USA,0.402050374101056,52.5103,-119.665
1282900,0.76,107241,Scandinavia,0.925326900005318,60.6429,7.66532
1288641,0.24,106815,Scandinavia,0.306900131652362,59.9366,7.24551
67435,1.24,29211,Alaska,1.4281053853486,58.4079,-136.63
1378283,0.41,90897,Central Asia,0.566894059800988,30.3612,82.0542
73572,5.5,31249,Alaska,8.792457069423468,56.7834,-132.154
1283025,0.2,107193,Scandinavia,0.253754773380552,60.6282,7.82659
1206953,0.83,35114,Scandinavia,0.756234565010142,67.579,16.4947
1322264,0.28,111768,North Asia,0.46060493004657,53.8021,89.2761
72398,1.98,30467,Alaska,2.172439726937143,57.0841,-132.673
1266974,0.31,108359,Scandinavia,0.36202810358745,62.4317,9.17196
10658,12.28,13623,Southern Andes,13.3361709203,-48.4165,-72.616
142713,1.07,34743,Scandinavia,0.996381332189085,66.4246,13.4839
157472,2.99,106919,Scandinavia,3.294688443626824,59.722,7.19942
1172935,0.33,35804,Scandinavia,0.404503987282395,69.6043,20.7471
1380983,0.15,95642,South Asia East,0.161750496098288,28.7535,97.137
728669,0.31,30416,Alaska,0.668232969345122,57.6869,-133.028
1199602,0.3,35296,Scandinavia,0.295214575729957,68.1149,17.9423
743458,0.31,29901,Alaska,0.312934933994352,57.2079,-135.113
1381940,0.34,92889,South Asia East,0.435442606541738,28.0067,88.4939
1264983,0.38,108200,Scandinavia,0.506663890984705,62.5894,8.54982
786245,0.47,25075,Alaska,0.559918808833011,55.7249,-160.191
123438,6.31,14169,Southern Andes,6.425194857410734,-47.842,-72.345
1371642,0.55,87461,South Asia West,0.765469584614074,35.3676,72.3461
554956,0.3,23155,Arctic Canada South,0.336572738002962,62.4299,-66.8197
496346,0.5,24192,Arctic Canada South,1.528342779468042,63.989,-65.5547
1175631,0.52,35484,Scandinavia,0.45038050618939,69.4408,19.4408
616221,0.86,25307,Alaska,0.94512472934947,60.7917,-152.788
1183649,0.23,109746,Scandinavia,0.291414708950229,68.9701,20.023
1232315,0.48,108530,Scandinavia,0.529678731423231,65.2249,13.7681
702602,0.25,30349,Alaska,0.239574860070982,58.468,-133.449
173644,4.55,86019,Central Asia,5.275578074504395,37.9348,72.5208
518959,0.51,8263,Western Canada and USA,0.501386505586125,63.3721,-130.266
1264729,0.39,34651,Scandinavia,0.362956492444185,62.6043,9.12786
565563,0.24,8498,Western Canada and USA,0.252639863792666,62.1298,-127.712
1276992,0.24,107904,Scandinavia,0.360244223044917,61.4588,8.30416
111151,1.01,1958,Western Canada and USA,0.884548966784243,42.915,-109.369
1199737,0.22,109261,Scandinavia,0.235069803119337,68.1076,16.6567
1381866,0.28,93478,South Asia East,0.37093343781069,28.049,90.5966
471927,0.33,23727,Arctic Canada South,0.338648696157657,64.5616,-65.8807
176615,5.02,91972,South Asia East,5.31741241949369,28.5322,85.6083
1171763,0.27,35675,Scandinavia,0.260945828192734,69.6819,20.9335
1287589,0.76,33539,Scandinavia,0.731550620506589,60.0565,6.67749
1174021,0.16,35551,Scandinavia,0.14720463184852,69.5439,20.0417
141578,4.5,108859,Scandinavia,4.549047059505398,66.9568,14.2872
644623,0.56,29279,Alaska,0.65924469159109,60.0567,-136.451
952149,0.27,102238,Western Canada and USA,0.357887900023282,50.535,-122.923
498555,0.27,24521,Arctic Canada South,0.38304733272252,63.917,-65.1264
1275027,0.46,33388,Scandinavia,0.371227150311157,61.6986,5.63936
1270483,0.32,34014,Scandinavia,0.306947660100806,62.1475,7.60486
1289015,0.37,106817,Scandinavia,0.440888964950077,59.8976,7.23409
1266486,0.36,34360,Scandinavia,0.308680535906201,62.4686,8.05651
1275622,0.21,107467,Scandinavia,0.267805068289208,61.6425,6.33462
500939,0.38,24546,Arctic Canada South,0.391417594729674,63.8558,-65.0828
559175,0.2,23417,Arctic Canada South,0.225015490378384,62.3084,-66.4267
1268012,0.21,34092,Scandinavia,0.184444570305612,62.3423,7.69775
1266656,0.22,107975,Scandinavia,0.24319664894489,62.4548,7.41549
1266423,0.51,33792,Scandinavia,0.461602102615015,62.4801,7.29685
1287874,0.2,33641,Scandinavia,0.163295893967292,60.0155,6.88498
1274427,0.33,107404,Scandinavia,0.372666684897624,61.7627,5.36384
586170,0.87,26276,Alaska,1.125549592535678,61.5951,-146.474
486332,0.29,110419,Arctic Canada South,0.342503916540163,64.2255,-65.729
541529,0.14,8555,Western Canada and USA,0.116039598064846,62.7929,-127.566
1289642,0.19,106530,Scandinavia,0.236678582012505,59.8271,6.59772
549068,0.2,25536,Alaska,0.193076698186563,62.5894,-151.199
153018,3.02,33825,Scandinavia,2.789627808985455,62.0446,7.35245
52273,1.35,8622,Western Canada and USA,1.365621384248821,62.4075,-127.24
59742,5.31,101279,Alaska,1.168073252756398,60.3915,-143.49
1215010,0.35,108914,Scandinavia,0.651607970146879,66.8064,15.9193
615293,0.15,32851,Alaska,17.6951532711,60.8109,-142.768
480680,0.15,23926,Arctic Canada South,0.171330559196411,64.3638,-65.7148
1277909,0.64,107931,Scandinavia,0.602111912778801,61.3216,8.10951
1277054,0.35,35784,Scandinavia,0.40113804457577,61.4499,6.85326
652327,0.97,110125,Arctic Canada South,1.057929285705475,59.8673,-64.3251
1232052,0.3,34711,Scandinavia,0.251312204097488,65.251,13.7639
1283016,0.57,107204,Scandinavia,0.725271909116452,60.624,7.68638
206513,0.89,25007,Arctic Canada South,3.420717496287612,71.5715,-77.9948
176581,2.93,91441,South Asia East,3.551174253450721,28.6908,83.8521
46127,1.4,24349,Arctic Canada South,1.39781848639802,64.0792,-65.3639
155876,1.2,107311,Scandinavia,1.419787953222763,60.5196,7.58107
1273698,0.28,33946,Scandinavia,0.25742980956088,61.8357,7.50502
1382016,0.18,92838,South Asia East,0.373662497883908,27.949,88.3052
497712,0.55,24164,Arctic Canada South,0.554876072320066,63.9329,-65.5625
561293,0.22,23219,Arctic Canada South,0.224174867321408,62.2525,-66.7516
1206404,0.86,109059,Scandinavia,1.011629606440999,67.6297,16.4782
319895,0.36,21121,Arctic Canada South,0.417735912428309,67.7915,-67.3784
731088,0.16,10040,Alaska,0.165825716386979,57.6147,-126.889
1292145,0.63,106501,Scandinavia,0.716006130108647,59.5093,6.85392
478359,0.17,23743,Arctic Canada South,0.1950905657057,64.4176,-65.8603
1274875,0.56,34384,Scandinavia,0.563263980459907,61.7205,8.08045
1275045,0.23,33390,Scandinavia,0.181762259455064,61.7007,5.66117
1381280,0.3,91970,South Asia East,0.249030181715919,28.5486,85.6155
864045,0.31,2471,Western Canada and USA,0.307409848525714,53.4829,-120.794
1381927,0.51,93169,South Asia East,0.533926689337378,28.0165,90.2106
474278,0.47,23813,Arctic Canada South,0.483807258598656,64.5073,-65.8214
1290109,0.22,106892,Scandinavia,0.292387303588338,59.7778,7.1297
470664,0.52,23773,Arctic Canada South,0.540313592896883,64.5878,-65.8349
4521,36.26,31201,Alaska,45.7610185884,60.6812,-144.645
835991,0.67,2477,Western Canada and USA,0.59029907540841,54.3007,-120.77
1379684,0.5,116304,Central Asia,0.653594517330975,29.543,93.8301
140165,2.84,35122,Scandinavia,2.639461860029276,67.7525,16.6187
1229817,0.21,108486,Scandinavia,0.232141039815147,65.4719,13.8754
145097,1.69,108453,Scandinavia,1.783183602330073,65.224,13.0187
1090060,0.45,9305,Low Latitudes,0.456502206039423,-10.5824,-75.8631
1283541,0.19,33779,Scandinavia,0.210105168981672,60.5625,7.28218
1217085,0.22,108773,Scandinavia,0.260250323850991,66.6265,13.616
659900,0.23,110137,Arctic Canada South,0.277903791515823,59.691,-64.3881
1174596,0.31,35493,Scandinavia,0.366191227422438,69.5032,19.5018
73928,1.32,30573,Alaska,1.390472823719288,56.6202,-131.994
138776,1.6,35205,Scandinavia,1.456822368731373,68.1599,17.4484
65202,1.2,29464,Alaska,2.750572513076752,59.0115,-136.222
1371597,0.21,87494,South Asia West,0.452533099689717,35.419,72.4328
701265,0.23,29161,Alaska,4.155695340277132,58.5013,-136.914
1380305,0.29,91053,South Asia East,0.296986657644662,29.1934,82.5452
1377004,0.45,94214,Central Asia,0.390953797866804,31.0422,93.314
176711,1.44,92976,South Asia East,1.848528543361908,27.9897,88.8156
1113994,0.97,14154,Southern Andes,1.267223798707851,-44.408,-72.3267
494466,0.44,24146,Arctic Canada South,0.720206249063563,64.023,-65.5608
1382155,0.2,93154,South Asia East,0.2045082106187,27.8505,90.1911
30269,2.86,25029,Arctic Canada South,7.554846180954289,67.8269,-67.5603
766938,0.26,31045,Alaska,0.223565113267119,56.4102,-129.908
316507,0.16,20991,Arctic Canada South,0.167428646973836,67.8781,-67.6735
743196,0.57,29969,Alaska,0.578485475946361,57.2142,-134.917
1216323,0.31,108866,Scandinavia,0.389181547225564,66.6927,15.1742
237800,0.24,18359,Arctic Canada South,0.255214850622084,70.1221,-74.7245
1232021,0.92,108535,Scandinavia,1.585039866187676,65.2538,13.8309
1267394,0.17,108343,Scandinavia,0.209933700061916,62.397,9.11906
556821,0.27,110310,Arctic Canada South,0.338659688849795,62.3747,-66.6327
1268223,0.24,34095,Scandinavia,0.219859983761038,62.3269,7.69138
560771,0.39,26618,Alaska,0.349335843180166,62.2635,-144.417
185097,2.85,11408,New Zealand,8.016771247414162,-43.6845,170.183
1277693,0.41,107770,Scandinavia,0.483280932600408,61.3629,6.40606
739646,0.4,33088,Alaska,0.288086180361264,57.3306,-131.208
1188433,0.26,109555,Scandinavia,0.421927255616132,68.7341,18.3384
1271802,0.39,107568,Scandinavia,0.424312695023424,62.0273,7.22384
1380508,0.17,95211,South Asia East,0.189613870779648,29.0497,96.332
1089272,0.55,8741,Low Latitudes,0.602562149537056,-9.07499,-77.6451
137117,1.49,35339,Scandinavia,1.376106877238361,68.6187,18.1053
481092,0.15,23944,Arctic Canada South,0.134778885520611,64.3534,-65.7047
1270676,0.98,108050,Scandinavia,1.021173808472607,62.1352,7.63138
932989,0.85,4621,Western Canada and USA,0.912902049225892,51.2633,-116.094
966150,0.7,6560,Western Canada and USA,1.27688660259769,49.8635,-122.627
702881,0.25,29140,Alaska,0.163853407341348,58.4555,-137.176
1270068,0.56,107546,Scandinavia,0.686975514805016,62.1749,7.10018
764420,0.21,30019,Alaska,0.206165666932396,56.497,-134.827
1091338,0.27,10897,Low Latitudes,0.316115089199819,-11.9351,-75.0348
243325,0.2,18541,Arctic Canada South,0.486408974493292,69.9579,-74.4012
482664,0.37,110428,Arctic Canada South,0.479752912702147,64.312,-65.6995
1266252,0.65,108144,Scandinavia,0.721190677986777,62.4908,8.25829
1289732,0.26,106885,Scandinavia,0.302926773954422,59.8191,7.05991
1192526,0.34,109580,Scandinavia,0.404246084526421,68.5297,18.9441
1280308,0.29,107367,Scandinavia,0.399610117706807,60.9927,7.29793
66049,7.55,31199,Alaska,10.7036359039,58.7767,-153.448
1381879,0.49,92277,South Asia East,0.572708434625748,28.0447,86.5142
141788,1.26,117210,Scandinavia,1.438056366716466,66.8455,14.3557
1090027,0.36,9295,Low Latitudes,0.330049184183644,-10.5276,-75.9075
497443,0.19,24361,Arctic Canada South,0.201991585542102,63.9466,-65.3535
482724,0.41,24380,Arctic Canada South,0.385393515914234,64.3153,-65.3217
1232842,0.51,108586,Scandinavia,0.632639960660427,65.168,13.9888
1262590,0.17,34679,Scandinavia,0.126461318647008,62.7613,9.24943
1091106,0.39,10916,Low Latitudes,0.474008891299485,-11.6981,-74.9616
1233120,0.34,108595,Scandinavia,0.369286138331042,65.136,14.1186
1265957,0.27,34465,Scandinavia,0.254599680559338,62.509,8.23557
1275796,0.31,33853,Scandinavia,0.283998987049253,61.6254,7.40092
493224,0.29,24384,Arctic Canada South,0.284295212740561,64.0547,-65.3209
476001,0.28,23578,Arctic Canada South,0.24862763807138,64.4708,-65.9809
1275647,0.17,107649,Scandinavia,0.219989971203699,61.6418,7.40924
499888,0.14,24516,Arctic Canada South,0.167987910338102,63.8821,-65.1348
119767,2.66,9377,Low Latitudes,3.10548585171957,-13.6617,-71.1623
920141,0.39,4613,Western Canada and USA,0.365560399467221,51.6753,-116.101
1218167,0.34,34740,Scandinavia,0.295490064436324,66.5186,13.4752
1290263,0.25,106550,Scandinavia,0.377138974098941,59.7651,6.63104
473580,0.46,23786,Arctic Canada South,0.504859549182175,64.521,-65.8421
1090566,0.34,9135,Low Latitudes,0.395549620371315,-11.1793,-76.4867
496183,0.24,23624,Arctic Canada South,0.276781364164733,63.9784,-65.9516
593879,0.2,26366,Alaska,0.128030542052458,61.3814,-145.683
1351929,0.37,17376,Central Europe,0.263488185948228,46.9656,10.8477
1167005,0.29,109688,Scandinavia,0.337502903903833,70.0798,19.808
1171041,0.29,35547,Scandinavia,0.314927449852037,69.7293,20.0311
1219403,0.26,34745,Scandinavia,0.194229393633573,66.3976,13.5704
1205256,0.44,35093,Scandinavia,0.373024665120496,67.7153,16.3747
145062,1.25,108467,Scandinavia,1.344060429027446,65.2437,13.1456
72742,1.43,30616,Alaska,3.853219181554756,56.9909,-131.847
719549,0.25,29529,Alaska,0.226831160714628,57.9541,-136.063
735866,0.75,10112,Western Canada and USA,0.785400017458687,57.4509,-126.598
1090698,0.46,10714,Low Latitudes,0.511836237601707,-11.3257,-76.3283
1381660,0.79,92496,South Asia East,0.958874615038596,28.2081,87.1014
1090163,0.28,9107,Low Latitudes,0.269703373901357,-10.7262,-76.6025
1276956,0.35,107903,Scandinavia,0.398139102334735,61.4616,8.28507
141294,2.21,35190,Scandinavia,2.150148008015633,67.1606,17.284
1090881,0.3,9151,Low Latitudes,0.290146470907831,-11.5091,-76.3409
1231201,0.16,108440,Scandinavia,0.156737815236073,65.3381,13.0647
931481,0.45,5869,Western Canada and USA,0.498976470723177,51.3143,-124.242
