region_key,region_name,year,focal_variable,focal_label,x_residual,y_residual,x_raw,y_raw
central_asia,Central Asia,2010,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,0.039989443434531625,0.3651425660490016,-0.0004563410372231,0.3208449785164654
central_asia,Central Asia,2011,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,0.19096238369254592,1.6046163369686828,-0.0089690768726637,1.504306884556433
central_asia,Central Asia,2012,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,-0.04606310245587111,-1.827975534094108,0.0110519383297811,-1.74964214097106
central_asia,Central Asia,2013,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,0.07708380113195096,0.8150722985400156,0.0576495678295438,0.8146072656160857
central_asia,Central Asia,2014,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,-0.2180836763802948,-1.8009003520481783,-0.3006026261954124,-1.817507522548707
central_asia,Central Asia,2015,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,-0.4474556654097973,0.7754292219418774,-0.2212826898976851,1.0151859071334028
central_asia,Central Asia,2016,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,0.6120958178153098,0.09632755483841128,0.4368016805061256,-0.0422594153882767
central_asia,Central Asia,2017,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,0.14132404896691,-0.45698562832323525,0.1697222345456994,-0.413586037271032
central_asia,Central Asia,2018,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,0.15803589838325952,-0.7480604244622789,0.3165646357589873,-0.6702616148630642
central_asia,Central Asia,2019,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,-0.08641187435335748,-1.8295721843933985,0.0720989467175385,-1.70310740092415
central_asia,Central Asia,2020,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,0.36141399450183387,-0.35187913242391383,0.099537667442914,-0.5430758096242703
central_asia,Central Asia,2021,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,0.4773063437401647,-0.12651266617172063,0.4633008666424145,-0.1449476010032178
central_asia,Central Asia,2022,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,0.49167297788450126,1.2118626704233924,0.9703951364878552,1.5735066014026295
central_asia,Central Asia,2023,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,0.06245597706230055,0.10534316226834672,0.4650022973280641,0.360594093089585
central_europe,Central Europe,2000,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,-0.040152417367556814,1.7158213841159755,-0.657113741525702,1.26804054245105
central_europe,Central Europe,2001,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,-0.6191343347723566,0.383078062116744,-1.5751367495507784,-0.298936920042552
central_europe,Central Europe,2002,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,-0.37546660868601434,-1.1289123590332388,-0.8789799424029763,-1.456942655736113
central_europe,Central Europe,2003,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,0.5953106793960578,0.12700749024418312,1.4820073892192216,0.930255846750518
central_europe,Central Europe,2004,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,-0.4826637087010509,0.5905651252763979,-0.5593233201564694,0.6970316134324508
central_europe,Central Europe,2005,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,-0.5235060979472965,-0.5373495998347793,-0.5884335760393888,-0.5210269763962689
central_europe,Central Europe,2006,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,-0.10517700623369865,-0.1208380604965382,0.0351643745126697,0.0408527149713859
central_europe,Central Europe,2007,warm_season_t2m_anomaly_c,Warm-season temperature anomaly,-0.8615857202486551,0.5346325153459381,-1.1168254563088649,0.3296837836353261
